pid,timestamp,UNLOCK_STATE#unlock_count#weekdays_morning,UNLOCK_STATE#total_duration#weekdays_morning,UNLOCK_STATE#unlock_count#weekdays_afternoon,UNLOCK_STATE#total_duration#weekdays_afternoon,UNLOCK_STATE#unlock_count#weekdays_evening,UNLOCK_STATE#total_duration#weekdays_evening,UNLOCK_STATE#unlock_count#weekdays_night,UNLOCK_STATE#total_duration#weekdays_night,UNLOCK_STATE#unlock_count#weekends_morning,UNLOCK_STATE#total_duration#weekends_morning,UNLOCK_STATE#unlock_count#weekends_afternoon,UNLOCK_STATE#total_duration#weekends_afternoon,UNLOCK_STATE#unlock_count#weekends_evening,UNLOCK_STATE#total_duration#weekends_evening,UNLOCK_STATE#unlock_count#weekends_night,UNLOCK_STATE#total_duration#weekends_night
411,2021-11-12,9.0,9637.868,,,,,,,,,,,,,,
411,2021-11-12,,,12.0,5174.447999999999,,,,,,,,,,,,
411,2021-11-12,,,,,7.0,3171.514,,,,,,,,,,
411,2021-11-13,,,,,,,,,1.0,2215.723,,,,,,
411,2021-11-13,,,,,,,,,,,17.0,2981.044,,,,
411,2021-11-13,,,,,,,,,,,,,14.0,12872.510000000002,,
411,2021-11-14,,,,,,,,,6.0,13792.689999999999,,,,,,
411,2021-11-14,,,,,,,,,,,12.0,7359.372,,,,
411,2021-11-14,,,,,,,,,,,,,6.0,3250.844,,
411,2021-11-14,,,,,,,,,,,,,,,1.0,35.353
411,2021-11-15,16.0,10645.934000000001,,,,,,,,,,,,,,
411,2021-11-15,,,5.0,2036.96,,,,,,,,,,,,
411,2021-11-15,,,,,2.0,35067.274999999994,,,,,,,,,,
411,2021-11-16,6.0,5418.054000000001,,,,,,,,,,,,,,
411,2021-11-16,,,8.0,5493.448,,,,,,,,,,,,
411,2021-11-16,,,,,6.0,3206.1259999999997,,,,,,,,,,
411,2021-11-17,10.0,8468.652999999998,,,,,,,,,,,,,,
411,2021-11-17,,,13.0,3996.353,,,,,,,,,,,,
411,2021-11-17,,,,,6.0,3154.031,,,,,,,,,,
411,2021-11-18,7.0,4560.354,,,,,,,,,,,,,,
411,2021-11-18,,,10.0,5091.943,,,,,,,,,,,,
411,2021-11-18,,,,,5.0,37788.816,,,,,,,,,,
411,2021-11-19,11.0,11518.541000000001,,,,,,,,,,,,,,
411,2021-11-19,,,13.0,5665.195000000001,,,,,,,,,,,,
411,2021-11-19,,,,,9.0,10521.002999999999,,,,,,,,,,
411,2021-11-20,,,,,,,,,19.0,6192.588,,,,,,
411,2021-11-20,,,,,,,,,,,11.0,4412.2609999999995,,,,
411,2021-11-20,,,,,,,,,,,,,13.0,10398.538,,
411,2021-11-21,,,,,,,,,1.0,6274.975,,,,,,
411,2021-11-21,,,,,,,,,,,16.0,3504.7790000000005,,,,
411,2021-11-21,,,,,,,,,,,,,10.0,1458.62,,
411,2021-11-22,12.0,8398.409999999998,,,,,,,,,,,,,,
411,2021-11-22,,,20.0,5368.278,,,,,,,,,,,,
411,2021-11-22,,,,,4.0,1100.772,,,,,,,,,,
411,2021-11-23,7.0,6881.962,,,,,,,,,,,,,,
411,2021-11-23,,,11.0,7293.539999999999,,,,,,,,,,,,
411,2021-11-23,,,,,4.0,2802.504,,,,,,,,,,
411,2021-11-24,8.0,15687.369999999999,,,,,,,,,,,,,,
411,2021-11-24,,,13.0,5914.575,,,,,,,,,,,,
411,2021-11-24,,,,,6.0,2456.012,,,,,,,,,,
411,2021-11-25,12.0,15856.802000000001,,,,,,,,,,,,,,
411,2021-11-25,,,12.0,11078.375999999998,,,,,,,,,,,,
411,2021-11-25,,,,,3.0,8620.879,,,,,,,,,,
411,2021-11-26,5.0,2466.548,,,,,,,,,,,,,,
411,2021-11-26,,,11.0,1775.3889999999997,,,,,,,,,,,,
411,2021-11-26,,,,,12.0,8472.001999999999,,,,,,,,,,
411,2021-11-27,,,,,,,,,7.0,10775.911,,,,,,
411,2021-11-27,,,,,,,,,,,23.0,1896.022,,,,
411,2021-11-27,,,,,,,,,,,,,10.0,6199.752000000001,,
411,2021-11-28,,,,,,,,,3.0,7870.073,,,,,,
411,2021-11-28,,,,,,,,,,,13.0,613.625,,,,
411,2021-11-28,,,,,,,,,,,,,1.0,12600.374,,
411,2021-11-29,5.0,4946.807,,,,,,,,,,,,,,
411,2021-11-29,,,9.0,7457.8060000000005,,,,,,,,,,,,
411,2021-11-29,,,,,1.0,4931.878,,,,,,,,,,
411,2021-11-30,8.0,12978.854000000001,,,,,,,,,,,,,,
411,2021-11-30,,,15.0,4597.107000000001,,,,,,,,,,,,
411,2021-11-30,,,,,9.0,10167.0,,,,,,,,,,
411,2021-12-01,6.0,16568.65,,,,,,,,,,,,,,
411,2021-12-01,,,6.0,1104.9809999999998,,,,,,,,,,,,
411,2021-12-01,,,,,5.0,9791.164999999999,,,,,,,,,,
411,2021-12-02,8.0,5916.400000000001,,,,,,,,,,,,,,
411,2021-12-02,,,9.0,7198.374,,,,,,,,,,,,
411,2021-12-02,,,,,4.0,2041.4019999999998,,,,,,,,,,
411,2021-12-03,1.0,14745.064,,,,,,,,,,,,,,
411,2021-12-03,,,13.0,10719.356,,,,,,,,,,,,
411,2021-12-03,,,,,10.0,10034.057,,,,,,,,,,
411,2021-12-03,,,,,,,7.0,3791.481,,,,,,,,
411,2021-12-04,,,,,,,,,1.0,12891.731,,,,,,
411,2021-12-04,,,,,,,,,,,17.0,5997.8730000000005,,,,
411,2021-12-04,,,,,,,,,,,,,5.0,6461.954,,
411,2021-12-04,,,,,,,,,,,,,,,1.0,26.333
411,2021-12-05,,,,,,,,,4.0,339.106,,,,,,
411,2021-12-05,,,,,,,,,,,12.0,1194.694,,,,
411,2021-12-05,,,,,,,,,,,,,1.0,12334.354,,
411,2021-12-06,9.0,12832.231000000002,,,,,,,,,,,,,,
411,2021-12-06,,,10.0,4041.776,,,,,,,,,,,,
411,2021-12-06,,,,,8.0,3638.665,,,,,,,,,,
411,2021-12-07,9.0,10764.143999999998,,,,,,,,,,,,,,
417,2021-08-17,,,29.0,14375.092000000002,,,,,,,,,,,,
417,2021-08-17,,,,,12.0,13952.759,,,,,,,,,,
417,2021-08-18,6.0,4359.8009999999995,,,,,,,,,,,,,,
417,2021-08-18,,,2.0,4750.643,,,,,,,,,,,,
417,2021-08-18,,,,,13.0,12449.097000000002,,,,,,,,,,
417,2021-08-18,,,,,,,8.0,3050.761,,,,,,,,
417,2021-08-19,34.0,4155.4839999999995,,,,,,,,,,,,,,
417,2021-08-19,,,32.0,6145.081,,,,,,,,,,,,
417,2021-08-19,,,,,18.0,16172.893,,,,,,,,,,
417,2021-08-19,,,,,,,6.0,929.2349999999999,,,,,,,,
417,2021-08-20,39.0,3054.4600000000005,,,,,,,,,,,,,,
417,2021-08-20,,,47.0,7794.322999999998,,,,,,,,,,,,
417,2021-08-20,,,,,20.0,6473.915000000001,,,,,,,,,,
417,2021-08-20,,,,,,,2.0,546.072,,,,,,,,
417,2021-08-21,,,,,,,,,22.0,7722.446,,,,,,
417,2021-08-21,,,,,,,,,,,37.0,6230.8240000000005,,,,
417,2021-08-21,,,,,,,,,,,,,7.0,74505.65800000001,,
417,2021-08-21,,,,,,,,,,,,,,,3.0,622.621
417,2021-08-22,,,,,,,,,,,14.0,1551.3600000000001,,,,
417,2021-08-23,,,32.0,6565.342,,,,,,,,,,,,
417,2021-08-23,,,,,11.0,20024.642,,,,,,,,,,
417,2021-08-24,,,1.0,2336.699,,,,,,,,,,,,
417,2021-08-24,,,,,16.0,15288.791999999998,,,,,,,,,,
417,2021-08-24,,,,,,,3.0,50429.255,,,,,,,,
417,2021-08-25,29.0,4401.162,,,,,,,,,,,,,,
417,2021-08-25,,,30.0,7400.685999999999,,,,,,,,,,,,
417,2021-08-25,,,,,8.0,7288.33,,,,,,,,,,
417,2021-08-26,,,31.0,19235.926,,,,,,,,,,,,
417,2021-08-26,,,,,22.0,8139.430000000001,,,,,,,,,,
417,2021-08-27,37.0,6730.715999999999,,,,,,,,,,,,,,
417,2021-08-27,,,21.0,18060.525999999998,,,,,,,,,,,,
417,2021-08-27,,,,,0.0,0.0,,,,,,,,,,
417,2021-08-27,,,,,,,2.0,282.762,,,,,,,,
417,2021-08-28,,,,,,,,,,,1.0,187.913,,,,
417,2021-08-28,,,,,,,,,,,,,6.0,55009.8,,
417,2021-08-29,,,,,,,,,,,18.0,7639.057,,,,
417,2021-08-29,,,,,,,,,,,,,12.0,10454.992999999999,,
417,2021-08-30,24.0,10843.298999999999,,,,,,,,,,,,,,
417,2021-08-30,,,25.0,12313.230999999998,,,,,,,,,,,,
417,2021-08-30,,,,,27.0,13316.59,,,,,,,,,,
417,2021-08-30,,,,,,,2.0,2126.81,,,,,,,,
417,2021-08-31,,,34.0,8015.766,,,,,,,,,,,,
417,2021-08-31,,,,,36.0,10435.934999999998,,,,,,,,,,
417,2021-08-31,,,,,,,2.0,76.473,,,,,,,,
417,2021-09-01,,,36.0,11971.086,,,,,,,,,,,,
417,2021-09-01,,,,,24.0,6517.754000000001,,,,,,,,,,
417,2021-09-02,26.0,3330.6639999999998,,,,,,,,,,,,,,
417,2021-09-02,,,47.0,6806.812999999999,,,,,,,,,,,,
417,2021-09-02,,,,,15.0,15926.355,,,,,,,,,,
417,2021-09-02,,,,,,,2.0,161.59,,,,,,,,
417,2021-09-03,21.0,26185.412,,,,,,,,,,,,,,
417,2021-09-03,,,17.0,2928.7619999999997,,,,,,,,,,,,
417,2021-09-03,,,,,25.0,31848.299,,,,,,,,,,
417,2021-09-03,,,,,,,3.0,9189.164,,,,,,,,
417,2021-09-04,,,,,,,,,12.0,4362.8330000000005,,,,,,
417,2021-09-04,,,,,,,,,,,44.0,4824.99,,,,
417,2021-09-04,,,,,,,,,,,,,14.0,3563.668,,
417,2021-09-05,,,,,,,,,14.0,14506.876,,,,,,
417,2021-09-05,,,,,,,,,,,11.0,5586.817999999999,,,,
417,2021-09-05,,,,,,,,,,,,,,,2.0,545.895
417,2021-09-06,,,,,14.0,59967.711,,,,,,,,,,
417,2021-09-07,,,57.0,7791.790000000001,,,,,,,,,,,,
417,2021-09-07,,,,,14.0,9949.146,,,,,,,,,,
417,2021-09-08,6.0,1832.2810000000002,,,,,,,,,,,,,,
417,2021-09-08,,,37.0,5944.065,,,,,,,,,,,,
417,2021-09-08,,,,,18.0,11285.567,,,,,,,,,,
417,2021-09-09,21.0,2762.319,,,,,,,,,,,,,,
417,2021-09-09,,,26.0,12150.078000000001,,,,,,,,,,,,
417,2021-09-09,,,,,3.0,8373.434000000001,,,,,,,,,,
417,2021-09-10,23.0,4512.637,,,,,,,,,,,,,,
417,2021-09-10,,,28.0,17859.996000000003,,,,,,,,,,,,
417,2021-09-10,,,,,18.0,5122.6449999999995,,,,,,,,,,
417,2021-09-11,,,,,,,,,,,44.0,9040.439,,,,
417,2021-09-11,,,,,,,,,,,,,24.0,3684.6600000000003,,
417,2021-09-12,,,,,,,,,35.0,6806.257,,,,,,
417,2021-09-12,,,,,,,,,,,11.0,2061.364,,,,
417,2021-09-12,,,,,,,,,,,,,10.0,57378.518000000004,,
417,2021-09-12,,,,,,,,,,,,,,,4.0,454.427
417,2021-09-13,,,39.0,10878.863999999998,,,,,,,,,,,,
417,2021-09-13,,,,,2.0,670.472,,,,,,,,,,
417,2021-09-14,,,38.0,10628.048999999999,,,,,,,,,,,,
417,2021-09-14,,,,,17.0,5583.917,,,,,,,,,,
417,2021-09-16,,,10.0,2558.3590000000004,,,,,,,,,,,,
417,2021-09-16,,,,,29.0,4384.73,,,,,,,,,,
417,2021-09-17,35.0,9129.029,,,,,,,,,,,,,,
417,2021-09-17,,,24.0,2051.331,,,,,,,,,,,,
417,2021-09-17,,,,,,,5.0,761.113,,,,,,,,
417,2021-09-22,,,6.0,5515.258000000001,,,,,,,,,,,,
417,2021-09-22,,,,,16.0,11768.183,,,,,,,,,,
417,2021-09-23,33.0,2029.503,,,,,,,,,,,,,,
417,2021-09-23,,,21.0,7047.5960000000005,,,,,,,,,,,,
417,2021-09-23,,,,,8.0,15717.319,,,,,,,,,,
417,2021-09-23,,,,,,,2.0,423.11400000000003,,,,,,,,
417,2021-09-24,5.0,614.7950000000001,,,,,,,,,,,,,,
417,2021-09-24,,,33.0,6880.9169999999995,,,,,,,,,,,,
417,2021-09-24,,,,,27.0,4028.2290000000003,,,,,,,,,,
417,2021-09-24,,,,,,,1.0,4.09,,,,,,,,
417,2021-09-25,,,,,,,,,29.0,7200.710000000001,,,,,,
417,2021-09-25,,,,,,,,,,,11.0,19087.054000000004,,,,
417,2021-09-25,,,,,,,,,,,,,18.0,15255.02,,
417,2021-09-25,,,,,,,,,,,,,,,9.0,5194.061
417,2021-09-26,,,,,,,,,7.0,6532.31,,,,,,
417,2021-09-26,,,,,,,,,,,31.0,12395.726000000002,,,,
417,2021-09-26,,,,,,,,,,,,,11.0,4663.423000000001,,
417,2021-09-27,,,16.0,5507.821,,,,,,,,,,,,
417,2021-09-27,,,,,16.0,18197.231000000003,,,,,,,,,,
417,2021-09-28,38.0,6276.804000000001,,,,,,,,,,,,,,
417,2021-09-28,,,32.0,14360.815999999999,,,,,,,,,,,,
417,2021-09-28,,,,,4.0,30607.814,,,,,,,,,,
417,2021-09-28,,,,,,,0.0,0.0,,,,,,,,
417,2021-09-29,42.0,6251.0689999999995,,,,,,,,,,,,,,
417,2021-09-29,,,3.0,178.70999999999998,,,,,,,,,,,,
417,2021-09-29,,,,,4.0,3217.016,,,,,,,,,,
417,2021-09-29,,,,,,,0.0,0.0,,,,,,,,
417,2021-09-30,13.0,3136.569,,,,,,,,,,,,,,
417,2021-09-30,,,1.0,84.586,,,,,,,,,,,,
417,2021-09-30,,,,,10.0,12545.151,,,,,,,,,,
417,2021-09-30,,,,,,,3.0,813.786,,,,,,,,
417,2021-10-01,25.0,3255.2580000000003,,,,,,,,,,,,,,
417,2021-10-01,,,34.0,5758.6810000000005,,,,,,,,,,,,
417,2021-10-01,,,,,2.0,4012.7309999999998,,,,,,,,,,
417,2021-10-01,,,,,,,0.0,0.0,,,,,,,,
417,2021-10-02,,,,,,,,,2.0,247.269,,,,,,
417,2021-10-02,,,,,,,,,,,23.0,94925.782,,,,
417,2021-10-03,,,,,,,,,,,6.0,1256.62,,,,
417,2021-10-03,,,,,,,,,,,,,35.0,10992.259,,
417,2021-10-04,,,6.0,4634.457,,,,,,,,,,,,
417,2021-10-04,,,,,5.0,14870.954,,,,,,,,,,
417,2021-10-04,,,,,,,2.0,436.726,,,,,,,,
417,2021-10-05,,,,,1.0,488.579,,,,,,,,,,
417,2021-10-05,,,,,,,1.0,1947.555,,,,,,,,
417,2021-10-06,40.0,4913.628,,,,,,,,,,,,,,
417,2021-10-06,,,30.0,5603.49,,,,,,,,,,,,
417,2021-10-08,,,8.0,2675.397,,,,,,,,,,,,
417,2021-10-08,,,,,1.0,21717.139,,,,,,,,,,
417,2021-10-09,,,,,,,,,23.0,3098.92,,,,,,
417,2021-10-09,,,,,,,,,,,12.0,4483.266,,,,
417,2021-10-09,,,,,,,,,,,,,,,4.0,12059.514
417,2021-10-10,,,,,,,,,,,6.0,766.5160000000001,,,,
417,2021-10-10,,,,,,,,,,,,,23.0,10636.261999999999,,
417,2021-10-11,14.0,8532.626,,,,,,,,,,,,,,
417,2021-10-11,,,27.0,5705.433,,,,,,,,,,,,
417,2021-10-11,,,,,32.0,11846.051,,,,,,,,,,
417,2021-10-12,31.0,7487.878999999999,,,,,,,,,,,,,,
417,2021-10-12,,,25.0,5714.559,,,,,,,,,,,,
417,2021-10-12,,,,,35.0,4818.971000000001,,,,,,,,,,
417,2021-10-12,,,,,,,2.0,236.649,,,,,,,,
417,2021-10-13,15.0,7172.031000000001,,,,,,,,,,,,,,
417,2021-10-13,,,25.0,9734.160999999998,,,,,,,,,,,,
417,2021-10-13,,,,,4.0,21181.677,,,,,,,,,,
417,2021-10-13,,,,,,,3.0,776.95,,,,,,,,
417,2021-10-14,35.0,3903.106999999999,,,,,,,,,,,,,,
417,2021-10-14,,,44.0,5508.219,,,,,,,,,,,,
417,2021-10-14,,,,,24.0,8697.972,,,,,,,,,,
417,2021-10-14,,,,,,,0.0,0.0,,,,,,,,
417,2021-10-15,41.0,8681.805999999999,,,,,,,,,,,,,,
417,2021-10-15,,,9.0,18600.832,,,,,,,,,,,,
417,2021-10-15,,,,,5.0,2598.505,,,,,,,,,,
417,2021-10-15,,,,,,,8.0,2642.0200000000004,,,,,,,,
417,2021-10-16,,,,,,,,,16.0,3846.258,,,,,,
417,2021-10-16,,,,,,,,,,,18.0,75466.023,,,,
417,2021-10-16,,,,,,,,,,,,,,,4.0,3757.393
417,2021-10-17,,,,,,,,,4.0,155.663,,,,,,
417,2021-10-17,,,,,,,,,,,20.0,4413.683999999999,,,,
417,2021-10-17,,,,,,,,,,,,,31.0,10284.491,,
417,2021-10-18,26.0,4988.450000000001,,,,,,,,,,,,,,
417,2021-10-18,,,44.0,7364.263999999999,,,,,,,,,,,,
417,2021-10-18,,,,,10.0,13826.662,,,,,,,,,,
417,2021-10-18,,,,,,,2.0,1030.888,,,,,,,,
417,2021-10-19,,,59.0,6018.852,,,,,,,,,,,,
417,2021-10-19,,,,,10.0,5284.956,,,,,,,,,,
417,2021-10-22,,,36.0,2738.861,,,,,,,,,,,,
417,2021-10-22,,,,,4.0,8723.434,,,,,,,,,,
417,2021-10-23,,,,,,,,,,,30.0,3787.6410000000005,,,,
417,2021-10-23,,,,,,,,,,,,,16.0,4512.236,,
417,2021-10-24,,,,,,,,,6.0,7817.906000000002,,,,,,
417,2021-10-24,,,,,,,,,,,12.0,16514.349000000002,,,,
417,2021-10-24,,,,,,,,,,,,,0.0,0.0,,
417,2021-10-24,,,,,,,,,,,,,,,2.0,11321.121
417,2021-10-25,3.0,2042.6659999999997,,,,,,,,,,,,,,
417,2021-10-25,,,30.0,7566.4439999999995,,,,,,,,,,,,
417,2021-10-25,,,,,7.0,95506.52100000001,,,,,,,,,,
417,2021-10-28,,,19.0,8724.865,,,,,,,,,,,,
417,2021-10-28,,,,,15.0,54902.809,,,,,,,,,,
417,2021-10-29,6.0,1394.834,,,,,,,,,,,,,,
417,2021-10-29,,,29.0,4451.473,,,,,,,,,,,,
417,2021-10-30,,,,,,,,,,,,,22.0,5106.546,,
417,2021-10-31,,,,,,,,,,,,,,,0.0,0.0
417,2021-11-06,,,,,,,,,,,15.0,1951.3420000000003,,,,
417,2021-11-06,,,,,,,,,,,,,23.0,11071.114,,
417,2021-11-10,31.0,8267.75,,,,,,,,,,,,,,
417,2021-11-10,,,5.0,522.994,,,,,,,,,,,,
421,2021-09-09,,,21.0,3316.3109999999997,,,,,,,,,,,,
421,2021-09-09,,,,,26.0,5773.052000000001,,,,,,,,,,
421,2021-09-10,18.0,3646.9689999999996,,,,,,,,,,,,,,
421,2021-09-10,,,35.0,5673.601000000001,,,,,,,,,,,,
421,2021-09-10,,,,,31.0,6027.288,,,,,,,,,,
421,2021-09-11,,,,,,,,,11.0,11811.69,,,,,,
421,2021-09-11,,,,,,,,,,,9.0,6276.231999999999,,,,
421,2021-09-11,,,,,,,,,,,,,32.0,10869.118999999999,,
421,2021-09-11,,,,,,,,,,,,,,,1.0,792.358
421,2021-09-12,,,,,,,,,7.0,4942.249,,,,,,
421,2021-09-12,,,,,,,,,,,12.0,3678.688,,,,
421,2021-09-12,,,,,,,,,,,,,9.0,49807.552,,
421,2021-09-12,,,,,,,,,,,,,,,3.0,262.27299999999997
421,2021-09-13,11.0,9622.682,,,,,,,,,,,,,,
421,2021-09-13,,,17.0,3261.544,,,,,,,,,,,,
421,2021-09-13,,,,,35.0,10159.294999999998,,,,,,,,,,
421,2021-09-14,33.0,14964.829999999998,,,,,,,,,,,,,,
421,2021-09-14,,,5.0,531.907,,,,,,,,,,,,
421,2021-09-14,,,,,,,0.0,0.0,,,,,,,,
421,2021-09-15,5.0,986.024,,,,,,,,,,,,,,
421,2021-09-15,,,29.0,4699.204999999999,,,,,,,,,,,,
421,2021-09-15,,,,,43.0,7431.463,,,,,,,,,,
421,2021-09-16,20.0,1896.1789999999996,,,,,,,,,,,,,,
421,2021-09-16,,,53.0,6341.684,,,,,,,,,,,,
421,2021-09-16,,,,,28.0,6653.290000000001,,,,,,,,,,
421,2021-09-17,,,,,33.0,10971.703,,,,,,,,,,
421,2021-09-18,,,,,,,,,15.0,3209.4339999999997,,,,,,
421,2021-09-18,,,,,,,,,,,14.0,3456.3460000000005,,,,
421,2021-09-18,,,,,,,,,,,,,,,2.0,756.274
421,2021-09-19,,,,,,,,,17.0,3365.1760000000004,,,,,,
421,2021-09-19,,,,,,,,,,,6.0,1129.92,,,,
421,2021-09-19,,,,,,,,,,,,,27.0,16243.351999999999,,
421,2021-09-19,,,,,,,,,,,,,,,11.0,803.971
421,2021-09-20,8.0,824.8779999999999,,,,,,,,,,,,,,
421,2021-09-20,,,26.0,3083.468,,,,,,,,,,,,
421,2021-09-20,,,,,21.0,5307.08,,,,,,,,,,
421,2021-09-21,4.0,989.344,,,,,,,,,,,,,,
421,2021-09-21,,,14.0,2073.949,,,,,,,,,,,,
421,2021-09-21,,,,,39.0,6485.977999999999,,,,,,,,,,
421,2021-09-21,,,,,,,6.0,2129.599,,,,,,,,
421,2021-09-22,41.0,13590.02,,,,,,,,,,,,,,
421,2021-09-22,,,25.0,3825.417,,,,,,,,,,,,
421,2021-09-22,,,,,41.0,13604.833999999999,,,,,,,,,,
421,2021-09-22,,,,,,,2.0,1250.826,,,,,,,,
421,2021-09-23,40.0,5502.723,,,,,,,,,,,,,,
421,2021-09-23,,,68.0,6630.5740000000005,,,,,,,,,,,,
421,2021-09-23,,,,,70.0,10969.037999999999,,,,,,,,,,
421,2021-09-23,,,,,,,2.0,819.6320000000001,,,,,,,,
421,2021-09-24,4.0,407.727,,,,,,,,,,,,,,
421,2021-09-24,,,24.0,1898.855,,,,,,,,,,,,
421,2021-09-25,,,,,,,,,,,15.0,3239.0530000000003,,,,
421,2021-09-25,,,,,,,,,,,,,3.0,655.124,,
421,2021-09-26,,,,,,,,,,,1.0,225.443,,,,
421,2021-09-26,,,,,,,,,,,,,38.0,16983.967,,
421,2021-09-27,36.0,3983.461,,,,,,,,,,,,,,
421,2021-09-27,,,32.0,7518.125,,,,,,,,,,,,
421,2021-09-27,,,,,36.0,10298.833999999999,,,,,,,,,,
421,2021-09-27,,,,,,,5.0,662.865,,,,,,,,
421,2021-09-28,49.0,5238.666,,,,,,,,,,,,,,
421,2021-09-28,,,38.0,3820.6660000000006,,,,,,,,,,,,
421,2021-09-28,,,,,38.0,9356.216000000002,,,,,,,,,,
421,2021-09-28,,,,,,,1.0,557.888,,,,,,,,
421,2021-09-29,,,30.0,84558.362,,,,,,,,,,,,
421,2021-09-30,,,4.0,536.683,,,,,,,,,,,,
421,2021-09-30,,,,,25.0,2981.805,,,,,,,,,,
421,2021-10-01,11.0,1558.2109999999998,,,,,,,,,,,,,,
421,2021-10-01,,,37.0,12512.369,,,,,,,,,,,,
421,2021-10-01,,,,,36.0,8827.940999999999,,,,,,,,,,
421,2021-10-02,,,,,,,,,28.0,7762.964,,,,,,
421,2021-10-02,,,,,,,,,,,12.0,5438.198,,,,
421,2021-10-02,,,,,,,,,,,,,8.0,5646.9580000000005,,
421,2021-10-02,,,,,,,,,,,,,,,8.0,3440.43
421,2021-10-03,,,,,,,,,4.0,596.206,,,,,,
421,2021-10-03,,,,,,,,,,,,,,,7.0,3099.105
421,2021-10-04,1.0,210.537,,,,,,,,,,,,,,
421,2021-10-04,,,18.0,3192.2660000000005,,,,,,,,,,,,
421,2021-10-04,,,,,49.0,15896.288,,,,,,,,,,
421,2021-10-05,,,4.0,1019.787,,,,,,,,,,,,
421,2021-10-05,,,,,2.0,86424.38,,,,,,,,,,
421,2021-10-05,,,,,,,1.0,58026.334,,,,,,,,
421,2021-10-07,8.0,636.086,,,,,,,,,,,,,,
421,2021-10-07,,,13.0,8662.603000000001,,,,,,,,,,,,
421,2021-10-10,,,,,,,,,4.0,1203.664,,,,,,
421,2021-10-10,,,,,,,,,,,15.0,3115.095,,,,
421,2021-10-10,,,,,,,,,,,,,26.0,5831.303999999999,,
421,2021-10-11,6.0,1575.4409999999998,,,,,,,,,,,,,,
421,2021-10-11,,,2.0,1740.972,,,,,,,,,,,,
421,2021-10-11,,,,,44.0,70714.32400000001,,,,,,,,,,
421,2021-10-12,,,7.0,552.885,,,,,,,,,,,,
421,2021-10-12,,,,,21.0,53158.585,,,,,,,,,,
421,2021-10-13,10.0,1106.6399999999999,,,,,,,,,,,,,,
421,2021-10-13,,,17.0,25271.047,,,,,,,,,,,,
421,2021-10-13,,,,,12.0,2494.7879999999996,,,,,,,,,,
421,2021-10-14,10.0,88307.955,,,,,,,,,,,,,,
421,2021-10-16,,,,,,,,,2.0,848.411,,,,,,
421,2021-10-16,,,,,,,,,,,23.0,2810.7219999999998,,,,
421,2021-10-16,,,,,,,,,,,,,13.0,5604.656,,
421,2021-10-17,,,,,,,,,2.0,303.188,,,,,,
421,2021-10-17,,,,,,,,,,,15.0,2953.905,,,,
421,2021-10-17,,,,,,,,,,,,,11.0,5891.5869999999995,,
421,2021-10-17,,,,,,,,,,,,,,,7.0,2038.94
421,2021-10-18,36.0,2556.164,,,,,,,,,,,,,,
421,2021-10-18,,,17.0,1730.067,,,,,,,,,,,,
421,2021-10-19,6.0,448.42100000000005,,,,,,,,,,,,,,
421,2021-10-19,,,19.0,4389.36,,,,,,,,,,,,
421,2021-10-19,,,,,28.0,1881.365,,,,,,,,,,
421,2021-10-20,,,1.0,151.622,,,,,,,,,,,,
421,2021-10-20,,,,,36.0,4689.425,,,,,,,,,,
421,2021-10-22,43.0,4895.705,,,,,,,,,,,,,,
421,2021-10-22,,,21.0,88635.407,,,,,,,,,,,,
421,2021-10-24,,,,,,,,,,,11.0,1541.408,,,,
421,2021-10-24,,,,,,,,,,,,,39.0,9576.876999999999,,
421,2021-10-25,37.0,3802.289,,,,,,,,,,,,,,
421,2021-10-25,,,16.0,89103.22200000001,,,,,,,,,,,,
421,2021-10-26,,,4.0,571.531,,,,,,,,,,,,
421,2021-10-26,,,,,13.0,86876.207,,,,,,,,,,
421,2021-10-28,5.0,509.818,,,,,,,,,,,,,,
421,2021-10-28,,,24.0,6330.558999999999,,,,,,,,,,,,
421,2021-10-28,,,,,29.0,4333.878,,,,,,,,,,
421,2021-10-29,22.0,5334.8150000000005,,,,,,,,,,,,,,
421,2021-10-29,,,,,,,2.0,173.658,,,,,,,,
421,2021-10-31,,,,,,,,,,,13.0,4739.3060000000005,,,,
421,2021-10-31,,,,,,,,,,,,,43.0,9112.292,,
421,2021-11-01,3.0,86503.462,,,,,,,,,,,,,,
421,2021-11-01,,,,,,,9.0,905.3529999999998,,,,,,,,
421,2021-11-02,,,3.0,333.68100000000004,,,,,,,,,,,,
421,2021-11-02,,,,,25.0,1280.173,,,,,,,,,,
421,2021-11-03,3.0,192.457,,,,,,,,,,,,,,
421,2021-11-03,,,12.0,14844.693000000001,,,,,,,,,,,,
421,2021-11-03,,,,,15.0,88131.403,,,,,,,,,,
421,2021-11-05,,,5.0,2257.696,,,,,,,,,,,,
421,2021-11-05,,,,,22.0,47285.367,,,,,,,,,,
421,2021-11-06,,,,,,,,,5.0,530.612,,,,,,
421,2021-11-06,,,,,,,,,,,24.0,4178.829,,,,
421,2021-11-06,,,,,,,,,,,,,14.0,87841.326,,
421,2021-11-09,28.0,2719.344,,,,,,,,,,,,,,
421,2021-11-09,,,16.0,10744.462999999998,,,,,,,,,,,,
421,2021-11-09,,,,,44.0,3918.867,,,,,,,,,,
421,2021-11-10,1.0,26.255,,,,,,,,,,,,,,
421,2021-11-11,,,10.0,956.43,,,,,,,,,,,,
